Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_rooms,nb_bedrooms,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,SalePrice,building_height,Ground_floor,Heating_Central,Heating_Individual,Last_floor,district
99m²,5 p.,3,849 000 €,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:919
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",11,99,5,3,9,1,1,1,0,Central,0,0,849000,Average,0,1,0,0,11e
57m²,2 p.,2,997 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:PLHVSG573
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Cave
Ascenseur",6,57,2,2,0,1,0,1,0,"Individuel, au gaz",0,0,997000,Average,0,0,1,0,6e
37m²,2 p.,1,420 000 €,"Paris 02 (75002)
PARIS","Ref de l'annonce
:784797
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:1
Ascenseur",2,37,2,1,1,0,0,0,0,"Individuel, électrique",0,0,420000,Small,1,0,1,0,2e
47m²,2 p.,1,439 900 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:2888B
Chauffage
:Individuel
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:2
Ascenseur
Nombre de salle de bain
:1",15,47,2,1,2,0,1,0,Terrasse,Individuel,0,0,439900,Small,1,0,1,0,15e
43m²,2 p.,-1,416 000 €,"Paris 10 (75010)
Gare du Nord","Ref de l'annonce
:785509
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",10,43,2,0,6,1,0,1,0,"Individuel, électrique",0,0,416000,Average,0,0,1,0,10e
39m²,2 p.,1,402 000 €,"Paris 13 (75013)
QUARTIER DE LA GARE","Ref de l'annonce
:785503
Chauffage
:Central
Parking
Nombre d'étages du bâtiment
:31
Ascenseur
Sécurité
:Gardien",13,39,2,1,31,0,0,0,0,Central,0,1,402000,Tower,1,1,0,0,13e
83m²,4 p.,2,1 089 000 €,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:4026715
Chauffage
:électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",3,83,4,2,5,1,0,0,0,électrique,0,0,1089000,Average,0,0,0,0,3e
51m²,3 p.,2,660 000 €,Paris 17 (75017)|Batignolles - Cardinet,"Ref de l'annonce
:3964868
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",17,51,3,2,5,3,1,1,0,"Individuel, au gaz",0,0,660000,Average,0,0,1,0,17e
153m²,4 p.,2,2 200 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:3924278
Chauffage
:Individuel, au gaz
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,153,4,2,6,5,1,1,Balcon,"Individuel, au gaz",0,1,2200000,Average,0,0,1,0,16e
28m²,1 p.,-1,441 000 €,"Paris 08 (75008)
Avenue HOCHE","Ref de l'annonce
:128
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",8,28,1,0,5,3,0,0,0,Unknown,0,0,441000,Average,0,0,0,0,8e
22m²,1 p.,-1,335 000 €,"Paris 06 (75006)
Vaneau","Ref de l'annonce
:599RGSH
Etage du bien
:2e
Nombre d'étages du bâtiment
:2",6,22,1,0,2,2,0,0,0,Unknown,0,0,335000,Small,0,0,0,1,6e
57m²,3 p.,3,935 000 €,"Paris 15 (75015)
PARIS","Ref de l'annonce
:TE1-3535
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:1",15,57,3,3,1,0,0,0,0,"Individuel, électrique",0,0,935000,Small,1,0,1,0,15e
109m²,5 p.,3,1 545 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:3272477
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",16,109,5,3,4,1,1,1,0,"Individuel, au gaz",0,0,1545000,Average,0,0,1,0,16e
202m²,8 p.,4,2 565 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:V70007177
Etage du bien
:6e
Cave
Ascenseur
Nombre de salle de bain
:2",16,202,8,4,0,6,2,1,0,Unknown,0,0,2565000,Average,0,0,0,0,16e
84m²,5 p.,3,1 240 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:GLML2030
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",15,84,5,3,8,6,1,1,Balcon,Unknown,0,1,1240000,Average,0,0,0,0,15e
55m²,3 p.,2,650 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:160191035
Etage du bien
:2e
Cave",18,55,3,2,0,2,0,1,0,Unknown,0,0,650000,Average,0,0,0,0,18e
110m²,5 p.,3,1 320 000 €,Paris 15 (75015)|Saint-Lambert - Convention,"Ref de l'annonce
:31040355
Chauffage
:Individuel, électrique
Parking
Terrasse/Balcon
:Balcon
Jardin
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",15,110,5,3,6,5,1,1,Balcon,"Individuel, électrique",0,1,1320000,Average,0,0,1,0,15e
86m²,4 p.,3,1 143 200 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:MS P13NEW4
Terrasse/Balcon
:Balcon
Etage du bien
:9e
Ascenseur
Accès handicapé",13,86,4,3,0,9,0,0,Balcon,Unknown,0,0,1143200,Average,0,0,0,0,13e
205m²,7 p.,5,2 450 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:4007371
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,205,7,5,7,5,2,1,0,Central,0,0,2450000,Average,0,1,0,0,16e
51m²,2 p.,1,298 000 €,"Paris 20 (75020)|Saint-Blaise, Plaine - Lagny","Ref de l'annonce
:EMPSH506
Chauffage
:Central
Parking
Etage du bien
:12e
Nombre d'étages du bâtiment
:29
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",20,51,2,1,29,12,1,1,0,Central,0,1,298000,Tower,0,1,0,0,20e
32m²,2 p.,1,356 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:818
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",13,32,2,1,5,5,1,1,0,Unknown,0,0,356000,Average,0,0,0,1,13e
83m²,3 p.,2,935 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:160171725
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",16,83,3,2,7,4,0,1,"Terrasse, balcon",Unknown,0,1,935000,Average,0,0,0,0,16e
32m²,2 p.,1,355 000 €,"Paris 19 (75019)
SECRETAN","Ref de l'annonce
:0486
Chauffage
:Individuel, au gaz
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",19,32,2,1,7,7,0,1,0,"Individuel, au gaz",0,0,355000,Average,0,0,1,1,19e
33m²,2 p.,1,350 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:975
Etage du bien
:5e",13,33,2,1,0,5,0,0,0,Unknown,0,0,350000,Average,0,0,0,0,13e
44m²,2 p.,-1,415 000 €,"Paris 15 (75015)
PARIS 15E ARRONDISSEMENT","Ref de l'annonce
:468454
Chauffage
:Individuel, électrique
Etage du bien
:11e",15,44,2,0,0,11,0,0,0,"Individuel, électrique",0,0,415000,Average,0,0,1,0,15e
19m²,1 p.,-1,300 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:840
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",6,19,1,0,5,1,0,0,0,Unknown,0,0,300000,Average,0,0,0,0,6e
42m²,2 p.,1,389 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:PIF2
Nombre d'étages du bâtiment
:2
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",20,42,2,1,2,0,1,1,0,Unknown,0,0,389000,Small,1,0,0,0,20e
49m²,3 p.,2,481 000 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:3870557
Chauffage
:Central, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:10
Ascenseur",14,49,3,2,10,4,0,0,0,"Central, au gaz",0,0,481000,High,0,1,0,0,14e
8m²,1 p.,-1,93 000 €,Paris 10e (75010) Voir sur la carte,"Ref de l'annonce
:37-4425530
Chauffage
:électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",10,8,1,0,6,6,1,0,0,électrique,0,0,93000,Average,0,0,0,1,10e
31m²,2 p.,1,228 609 €,"Paris 19 (75019)
PARIS","Ref de l'annonce
:100843BD-PAR-600-1462362533
Chauffage
:électrique
Etage du bien
:6e
Ascenseur
Nombre de salle de bain
:1",19,31,2,1,0,6,1,0,0,électrique,0,0,228609,Average,0,0,0,0,19e
63m²,3 p.,2,898 000 €,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:164
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur",5,63,3,2,5,1,0,1,0,"Individuel, au gaz",0,0,898000,Average,0,0,1,0,5e
111m²,4 p.,2,2 390 000 €,"Paris 06 (75006)
Sèvres-Babylone","Ref de l'annonce
:601RGANS
Chauffage
:Au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",6,111,4,2,6,6,1,1,0,Au gaz,0,0,2390000,Average,0,0,0,1,6e
38m²,2 p.,1,472 500 €,"Paris 05 (75005)
PARIS","Ref de l'annonce
:MO4-3944
Chauffage
:Individuel, au gaz
Nombre d'étages du bâtiment
:6",5,38,2,1,6,0,0,0,0,"Individuel, au gaz",0,0,472500,Average,1,0,1,0,5e
16m²,1 p.,-1,215 000 €,"Paris 15 (75015)
Vouillé","Ref de l'annonce
:31027254
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",15,16,1,0,5,5,0,0,0,Central,0,0,215000,Average,0,1,0,1,15e
38m²,2 p.,1,359 000 €,"Paris 18 (75018)
Château rouge","Ref de l'annonce
:31033306
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",18,38,2,1,6,1,1,1,0,Individuel,0,0,359000,Average,0,0,1,0,18e
33m²,1 p.,-1,328 600 €,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,1,0,14,1,1,0,0,Unknown,0,1,328600,Tower,0,0,0,0,19e
95m²,5 p.,3,956 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:1104B
Chauffage
:Individuel
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:3",13,95,5,3,3,0,0,0,Terrasse,Individuel,0,0,956000,Small,1,0,1,0,13e
23m²,1 p.,1,261 000 €,"Paris 18 (75018)
BARBES-ROCHECHOUART","Ref de l'annonce
:50144B
Chauffage
:Individuel, électrique
Parking
Jardin
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",18,23,1,1,6,2,1,1,0,"Individuel, électrique",0,1,261000,Average,0,0,1,0,18e
8m²,1 p.,-1,100 000 €,"Paris 09 (75009)
PARIS","Ref de l'annonce
:862
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",9,8,1,0,6,6,0,0,0,Unknown,0,0,100000,Average,0,0,0,1,9e
95m²,4 p.,2,1 690 000 €,"Paris 07 (75007)
Bac","Ref de l'annonce
:4991
Chauffage
:Central, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,95,4,2,8,2,1,1,0,"Central, au gaz",0,0,1690000,Average,0,1,0,0,7e
52m²,2 p.,1,931 000 €,"Paris 06 (75006)
PARIS","Ref de l'annonce
:LUX234
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",6,52,2,1,6,5,0,0,0,Individuel,0,0,931000,Average,0,0,1,0,6e
214m²,6 p.,3,3 000 000 €,"Paris 07 (75007)
Invalides","Ref de l'annonce
:3729455
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,214,6,3,5,1,1,0,0,"Individuel, au gaz",0,0,3000000,Average,0,0,1,0,7e
41m²,2 p.,1,496 650 €,"Paris 13 (75013)
Paris","Ref de l'annonce
:CBAEL
Chauffage
:Central, au fioul
Garage
Terrasse/Balcon
:Balcon
Jardin
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Cave",13,41,2,1,2,2,0,1,Balcon,"Central, au fioul",0,0,496650,Small,0,1,0,1,13e
55m²,3 p.,2,537 500 €,"Paris 20 (75020)
PARIS","Ref de l'annonce
:2086
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",20,55,3,2,5,1,0,0,0,Unknown,0,0,537500,Average,0,0,0,0,20e
37m²,2 p.,1,469 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:5089
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",10,37,2,1,5,4,1,0,0,Unknown,0,0,469000,Average,0,0,0,0,10e
10m²,1 p.,-1,91 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:5370
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",10,10,1,0,6,6,0,0,0,Unknown,0,0,91000,Average,0,0,0,1,10e
79m²,4 p.,2,895 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:157132319
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",16,79,4,2,6,4,0,1,0,"Individuel, au gaz",0,0,895000,Average,0,0,1,0,16e
60m²,3 p.,1,655 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:160025049
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur",16,60,3,1,8,4,0,1,Balcon,Central,0,0,655000,Average,0,1,0,0,16e
79m²,3 p.,2,870 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:160050877
Chauffage
:Central
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:9e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,79,3,2,10,9,1,1,"Terrasse, balcon",Central,0,0,870000,High,0,1,0,0,16e
83m²,3 p.,-1,630 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:LF1-1915
Nombre d'étages du bâtiment
:7",16,83,3,0,7,0,0,0,0,Unknown,0,0,630000,Average,1,0,0,0,16e
293m²,7 p.,6,4 672 500 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:RE2-009
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:2",16,293,7,6,7,5,2,0,Balcon,Central,0,1,4672500,Average,0,1,0,0,16e
115m²,3 p.,2,1 575 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:RE2-188
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",8,115,3,2,6,0,0,1,0,Individuel,0,0,1575000,Average,1,0,1,0,8e
33m²,1 p.,-1,328 600 €,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,1,0,14,1,1,0,0,Unknown,0,1,328600,Tower,0,0,0,0,19e
78m²,4 p.,3,620 000 €,"Paris 13 (75013)
Porte d'Italie","Ref de l'annonce
:31029191
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:18e
Nombre d'étages du bâtiment
:30
Cave
Ascenseur
Sécurité
:Gardien",13,78,4,3,30,18,0,1,Balcon,Central,0,1,620000,Tower,0,1,0,0,13e
39m²,2 p.,1,540 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3262595
Rénové
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Ascenseur
Accès handicapé",13,39,2,1,8,4,0,0,0,Central,1,0,540000,Average,0,1,0,0,13e
85m²,4 p.,3,1 159 000 €,8 Rue Hippolyte Lebas 75009 Paris 9e,"Ref de l'annonce
:154146
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",9,85,4,3,6,2,0,1,Balcon,Unknown,0,0,1159000,Average,0,0,0,0,9e
44m²,2 p.,1,335 000 €,"Paris 13 (75013)
PARIS 13E ARRONDISSEMENT","Ref de l'annonce
:468985
Chauffage
:Central
Parking
Etage du bien
:21e
Cave
Ascenseur
Nombre de salle de bain
:1",13,44,2,1,0,21,1,1,0,Central,0,1,335000,Average,0,1,0,0,13e
36m²,2 p.,1,360 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:160107011
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",20,36,2,1,6,4,0,1,0,Unknown,0,0,360000,Average,0,0,0,0,20e
105m²,4 p.,3,1 196 000 €,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:0402
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre de salle de bain
:1",9,105,4,3,0,3,1,0,0,"Individuel, au gaz",0,0,1196000,Average,0,0,1,0,9e
40m²,2 p.,1,650 000 €,"Paris 03 (75003)
Arts-et-Métiers","Ref de l'annonce
:4022670
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",3,40,2,1,5,1,0,0,0,Unknown,0,0,650000,Average,0,0,0,0,3e
68m²,3 p.,2,758 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3860293
Chauffage
:Central
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",13,68,3,2,5,2,0,1,"Terrasse, balcon",Central,0,0,758000,Average,0,1,0,0,13e
84m²,3 p.,2,850 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3144055
Chauffage
:Central
Etage du bien
:30e
Nombre d'étages du bâtiment
:30
Cave
Ascenseur
Sécurité
:Gardien",13,84,3,2,30,30,0,1,0,Central,0,0,850000,Tower,0,1,0,1,13e
68m²,3 p.,2,900 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3153596
Rénové
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Ascenseur
Accès handicapé",13,68,3,2,8,5,0,0,0,Central,1,0,900000,Average,0,1,0,0,13e
40m²,2 p.,1,530 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3150477
Rénové
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:8
Ascenseur
Accès handicapé",13,40,2,1,8,3,0,0,0,Central,1,0,530000,Average,0,1,0,0,13e
338m²,14 p.,6,3 680 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:NF52-6275
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé",16,338,14,6,8,1,0,1,"Terrasse, balcon",Unknown,0,0,3680000,Average,0,0,0,0,16e
72m²,3 p.,1,740 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:160094653
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",19,72,3,1,4,1,1,1,0,Au gaz,0,0,740000,Average,0,0,0,0,19e
28m²,1 p.,-1,360 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:801
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",2,28,1,0,6,4,0,1,0,Unknown,0,0,360000,Average,0,0,0,0,2e
53m²,2 p.,1,660 000 €,Paris 17 (75017),"Ref de l'annonce
:Villiers
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Cave
Ascenseur
Accès handicapé",17,53,2,1,0,3,0,1,Balcon,Central,0,0,660000,Average,0,1,0,0,17e
177m²,5 p.,3,1 990 000 €,"Paris 17 (75017)
PARIS","Ref de l'annonce
:202444RD2
Nombre d'étages du bâtiment
:6
Ascenseur",17,177,5,3,6,0,0,0,0,Unknown,0,0,1990000,Average,1,0,0,0,17e
67m²,3 p.,2,832 000 €,"Paris 11 (75011)
PARIS","Ref de l'annonce
:1077
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",11,67,3,2,5,1,0,0,0,Individuel,0,0,832000,Average,0,0,1,0,11e
47m²,3 p.,2,492 000 €,"Paris 18 (75018)
Clignancourt-Jules Joffrin","Ref de l'annonce
:123967
Etage du bien
:5e
Cave
Ascenseur
Nombre de salle de bain
:1",18,47,3,2,0,5,1,1,0,Unknown,0,0,492000,Average,0,0,0,0,18e
211m²,6 p.,4,2 990 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:EMPSY106-02
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:2
Climatisation",16,211,6,4,9,2,2,1,"Terrasse, balcon",Central,0,1,2990000,Average,0,1,0,0,16e
80m²,3 p.,2,499 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:30987980
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",16,80,3,2,5,1,1,1,Balcon,"Central, au gaz",0,0,499000,Average,0,1,0,0,16e
87m²,4 p.,3,875 000 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:ALÉSIA
Chauffage
:Central
Parking
Etage du bien
:1er
Cave
Ascenseur
Sécurité
:Gardien",14,87,4,3,0,1,0,1,0,Central,0,1,875000,Average,0,1,0,0,14e
66m²,3 p.,2,940 000 €,"Paris 15 (75015)
PARIS","Ref de l'annonce
:DFC1165
Etage du bien
:7e
Cave
Ascenseur",15,66,3,2,0,7,0,1,0,Unknown,0,0,940000,Average,0,0,0,0,15e
200m²,5 p.,3,3 360 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:MO5-006
Etage du bien
:1er
Nombre de salle de bain
:1",8,200,5,3,0,1,1,0,0,Unknown,0,0,3360000,Average,0,0,0,0,8e
99m²,5 p.,3,1 398 000 €,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:10683
Etage du bien
:3e
Cave
Nombre de salle de bain
:1",5,99,5,3,0,3,1,1,0,Unknown,0,0,1398000,Average,0,0,0,0,5e
24m²,1 p.,-1,302 000 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:160064589
Rénové
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",14,24,1,0,6,2,0,0,0,Individuel,1,0,302000,Average,0,0,1,0,14e
38m²,2 p.,1,590 000 €,"Paris 18 (75018)
Abesses","Ref de l'annonce
:780345
Chauffage
:Individuel
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave",18,38,2,1,6,6,0,1,0,Individuel,0,0,590000,Average,0,0,1,1,18e
98m²,3 p.,2,1 050 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:160060157
Rénové
Chauffage
:électrique
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",2,98,3,2,6,5,1,1,"Terrasse, balcon",électrique,1,0,1050000,Average,0,0,0,0,2e
38m²,2 p.,-1,380 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:Paris19
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Cave
Ascenseur",19,38,2,0,0,3,0,1,Balcon,Unknown,0,0,380000,Average,0,0,0,0,19e
35m²,2 p.,1,635 500 €,Paris 02 (75002)|Gaillon - Vivienne,"Ref de l'annonce
:180300439
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Ascenseur",2,35,2,1,7,4,0,0,0,Central,0,0,635500,Average,0,1,0,0,2e
127m²,5 p.,3,3 300 000 €,Paris 08 (75008)|Elysée - Madeleine,"Ref de l'annonce
:3981204
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",8,127,5,3,6,5,2,0,Balcon,Central,0,0,3300000,Average,0,1,0,0,8e
33m²,1 p.,-1,355 000 €,"Paris 14 (75014)
Alésia","Ref de l'annonce
:30890644
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",14,33,1,0,6,0,0,1,Terrasse,Unknown,0,0,355000,Average,1,0,0,0,14e
28m²,2 p.,1,244 000 €,"Paris 20 (75020)
Jourdain","Ref de l'annonce
:899
Chauffage
:Individuel
Nombre d'étages du bâtiment
:3",20,28,2,1,3,0,0,0,0,Individuel,0,0,244000,Small,1,0,1,0,20e
50m²,3 p.,2,719 000 €,37 Rue du Champ de Mars 75007 Paris 7e,"Ref de l'annonce
:195437
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",7,50,3,2,6,3,0,1,0,Unknown,0,0,719000,Average,0,0,0,0,7e
53m²,2 p.,1,997 500 €,"Paris 04 (75004)
Notre-Dame","Ref de l'annonce
:ISL/JA/9204/V
Etage du bien
:2e
Nombre de salle de bain
:1",4,53,2,1,0,2,1,0,0,Unknown,0,0,997500,Average,0,0,0,0,4e
37m²,3 p.,1,389 000 €,"Paris 12 (75012)
Paris","Ref de l'annonce
:GARD302G
Etage du bien
:5e
Cave
Ascenseur",12,37,3,1,0,5,0,1,0,Unknown,0,0,389000,Average,0,0,0,0,12e
87m²,4 p.,3,965 000 €,"Paris 12 (75012)
Paris","Ref de l'annonce
:GARD3693J
Terrasse/Balcon
:Balcon
Etage du bien
:8e
Ascenseur",12,87,4,3,0,8,0,0,Balcon,Unknown,0,0,965000,Average,0,0,0,0,12e
130m²,5 p.,3,1 600 000 €,"Paris 12 (75012)
Paris","Ref de l'annonce
:GARD3734G
Etage du bien
:5e
Cave
Ascenseur",12,130,5,3,0,5,0,1,0,Unknown,0,0,1600000,Average,0,0,0,0,12e
