Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
54m²,3 p.,2 p.,585 000 ,"Paris 14 (75014)
Sarrette","Ref de l'annonce
:DFM3181A
Etage du bien
:1er
Cave",75014,54,5,1er,0,1,0,Unknown,0,0,0,0
105m²,4 p.,3 p.,1 299 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:VSD0202
Rénové
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75002,105,5,1er,1,0,"Terrasse, balcon",Unknown,1,0,0,0
137m²,5 p.,0 p.,1 490 000 ,"Paris 20 (75020)
Belleville","Ref de l'annonce
:4116718
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:4
Ascenseur
Nombre de salle de bain
:1",75020,137,4,1er,1,0,Terrasse,Unknown,0,0,0,0
23m²,1 p.,0 p.,345 000 ,"Paris 02 (75002)
Bonne-Nouvelle","Ref de l'annonce
:4134513
Chauffage
:Individuel, électrique
Etage du bien
:2e",75002,23,5,2e,0,0,0,"Individuel, électrique",0,0,0,1
45m²,2 p.,1 p.,1 100 000 ,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:4118288
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,45,6,4e,1,1,0,Unknown,0,0,0,0
84m²,4 p.,2 p.,1 220 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10027
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,84,6,4e,1,1,0,Unknown,0,0,0,0
46m²,2 p.,1 p.,600 000 ,"Paris 02 (75002)
Sentier","Ref de l'annonce
:3335
Etage du bien
:4e
Nombre d'étages du bâtiment
:6",75002,46,6,4e,0,0,0,Unknown,0,0,0,0
9m²,1 p.,0 p.,135 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:FR75-743
Chauffage
:électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",75011,9,4,4e,0,0,0,électrique,0,0,0,0
23m²,1 p.,0 p.,283 000 ,"Paris 05 (75005)
Jussieu","Ref de l'annonce
:WY1-1748
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75005,23,5,5e,1,0,0,Unknown,0,0,0,0
7m²,1 p.,0 p.,65 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:75
Etage du bien
:2e
Nombre d'étages du bâtiment
:4",75003,7,4,2e,0,0,0,Unknown,0,0,0,0
21m²,1 p.,0 p.,222 795 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:9035
Etage du bien
:5e",75012,21,5,5e,0,0,0,Unknown,0,0,0,0
18m²,1 p.,1 p.,360 000 ,Paris 08 (75008)|Triangle d'Or,"Ref de l'annonce
:4128021
Etage du bien
:7e
Nombre d'étages du bâtiment
:7",75008,18,7,7e,0,0,0,Unknown,0,0,0,0
15m²,1 p.,0 p.,228 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:2801
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",75002,15,3,3e,0,0,0,Individuel,0,0,0,1
47m²,3 p.,2 p.,450 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:1176
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave",75013,47,6,5e,0,1,0,"Individuel, au gaz",0,0,0,1
160m²,5 p.,3 p.,2 130 000 ,"Paris 09 (75009)
Saint-Georges","Ref de l'annonce
:1388MCL-2
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:2",75009,160,5,1er,2,1,0,Individuel,0,0,0,1
34m²,3 p.,2 p.,500 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:8327
Etage du bien
:2e
Nombre d'étages du bâtiment
:2",75011,34,2,2e,0,0,0,Unknown,0,0,0,0
108m²,4 p.,3 p.,1 350 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:13228_CS
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75008,108,7,3e,1,1,0,Central,0,0,1,0
317m²,7 p.,4 p.,8 000 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3390212
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:3",75008,317,5,4e,3,0,Balcon,Individuel,0,0,0,1
30m²,1 p.,0 p.,315 000 ,"Paris 12 (75012)
12","Ref de l'annonce
:2952
Chauffage
:Individuel, électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Ascenseur",75012,30,5,5e,0,0,0,"Individuel, électrique",0,0,0,1
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
65m²,3 p.,2 p.,963 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:1001
Etage du bien
:5e
Cave
Ascenseur
Nombre de salle de bain
:1",75005,65,5,5e,1,1,0,Unknown,0,0,0,0
190m²,7 p.,4 p.,2 100 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:WI3-618
Cave
Ascenseur
Nombre de salle de bain
:1",75017,190,6,1er,1,1,0,Unknown,0,0,0,0
40m²,2 p.,1 p.,470 000 ,"Paris 09 (75009)
Martyrs","Ref de l'annonce
:31588805
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75009,40,6,1er,1,1,0,Unknown,0,0,0,0
12m²,1 p.,0 p.,167 500 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:30953016
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",75018,12,5,1er,0,0,0,Unknown,0,0,0,0
14m²,1 p.,0 p.,236 250 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:161676585
Nombre de salle de bain
:1",75007,14,6,1er,1,0,0,Unknown,0,0,0,0
21m²,1 p.,0 p.,250 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:22_MF620
Nombre d'étages du bâtiment
:6",75001,21,6,1er,0,0,0,Unknown,0,0,0,0
52m²,3 p.,2 p.,555 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:021
Rénové
Chauffage
:Central
Etage du bien
:8e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien",75011,52,10,8e,0,1,0,Central,1,0,1,0
47m²,2 p.,1 p.,475 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1216oa
Cave
Nombre de salle de bain
:1",75018,47,5,1er,1,1,0,Unknown,0,0,0,0
24m²,1 p.,0 p.,269 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:RNBVU110
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Sécurité
:Gardien",75010,24,4,3e,0,0,0,Unknown,0,0,0,0
34m²,1 p.,0 p.,429 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:161668101
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave",75010,34,4,3e,0,1,0,Unknown,0,0,0,0
34m²,2 p.,1 p.,429 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:161665805
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave",75010,34,4,3e,0,1,0,Unknown,0,0,0,0
78m²,3 p.,3 p.,960 000 ,"Paris 15 (75015)|Cambronne - Garibaldi, Violet -...","Ref de l'annonce
:4089072
Chauffage
:Individuel, électrique
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",75015,78,8,2e,1,1,Balcon,"Individuel, électrique",0,1,0,1
53m²,2 p.,1 p.,598 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:10324
Rénové
Chauffage
:Central
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75016,53,7,6e,1,1,0,Central,1,0,1,0
57m²,3 p.,2 p.,799 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:120748
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,57,8,4e,1,1,0,Unknown,0,0,0,0
20m²,1 p.,0 p.,245 000 ,Avenue Philippe Auguste 75011 Paris 11e,"Ref de l'annonce
:2679171
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Ascenseur",75011,20,7,1er,0,0,0,Unknown,0,0,0,0
46m²,1 p.,1 p.,560 000 ,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:V160007308
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse
Jardin
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur",75018,46,6,2e,0,0,Terrasse,Central,0,1,1,0
164m²,6 p.,4 p.,2 590 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:4159
Cave
Ascenseur
Sécurité
:Gardien",75007,164,6,1er,0,1,0,Unknown,0,0,0,0
116m²,5 p.,2 p.,1 640 000 ,"Paris 09 (75009)
Saint-Georges","Ref de l'annonce
:4133302
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",75009,116,5,2e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
130m²,5 p.,4 p.,1 465 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3959287
Etage du bien
:8e
Nombre d'étages du bâtiment
:11
Cave",75016,130,11,8e,0,1,0,Unknown,0,0,0,0
87m²,3 p.,1 p.,1 190 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161662701
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,87,6,4e,1,1,Terrasse,Central,0,1,1,0
86m²,4 p.,2 p.,1 490 000 ,"Paris 06 (75006)
Saint-Germain des Prés","Ref de l'annonce
:606RGSH
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75006,86,6,5e,1,1,0,Unknown,0,0,0,0
43m²,2 p.,1 p.,540 000 ,"Paris 18 (75018)
PARIS 18","Ref de l'annonce
:31613559
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",75018,43,6,2e,0,1,0,"Individuel, au gaz",0,0,0,1
53m²,2 p.,1 p.,545 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:195169
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",75018,53,7,1er,0,1,0,Unknown,0,0,0,0
116m²,3 p.,1 p.,832 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:3612
Nombre de salle de bain
:1",75010,116,5,1er,1,0,0,Unknown,0,0,0,0
108m²,4 p.,2 p.,1 990 000 ,Paris 07 (75007)|Invalides,"Ref de l'annonce
:3972833
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",75007,108,6,5e,0,0,Balcon,"Individuel, au gaz",0,0,0,1
131m²,6 p.,4 p.,1 595 000 ,Paris 15 (75015)|Vaugirard - Parc des Expositio...,"Ref de l'annonce
:4114836
Chauffage
:Central, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,131,7,1er,1,0,0,"Central, au gaz",0,0,1,0
38m²,2 p.,1 p.,470 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:161654483
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75009,38,6,1er,1,1,0,Individuel,0,0,0,1
24m²,2 p.,1 p.,370 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:EL210720202
Rénové
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",75015,24,7,3e,0,1,0,Central,1,0,1,0
77m²,3 p.,2 p.,796 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:4133163
Chauffage
:Au gaz
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,77,6,4e,1,1,0,Au gaz,0,0,0,0
70m²,3 p.,1 p.,858 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:4133157
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Cave
Ascenseur
Nombre de salle de bain
:1",75020,70,5,4e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
130m²,5 p.,4 p.,1 100 000 ,"Paris 18 (75018)
Goutte-d'Or","Ref de l'annonce
:4133172
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",75018,130,4,4e,1,0,Balcon,Unknown,0,0,0,0
67m²,3 p.,2 p.,770 000 ,"Paris 15 (75015)
Grenelle","Ref de l'annonce
:4133142
Chauffage
:Central
Parking
Cave
Ascenseur
Piscine
Sécurité
:Gardien
Accès handicapé",75015,67,6,1er,0,1,0,Central,0,1,1,0
55m²,3 p.,2 p.,629 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:SA/21/07/20
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",75011,55,6,3e,0,1,0,Unknown,0,0,0,0
45m²,2 p.,1 p.,499 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:TAPP84903
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75020,45,6,2e,0,1,Balcon,Unknown,0,0,0,0
200m²,5 p.,4 p.,Nous consulter,Paris 08 (75008)|Saint-Philippe du Roule,"Ref de l'annonce
:4133303
Terrasse/Balcon
:Terrasse
Nombre de salle de bain
:1",75008,200,6,4e,1,0,Terrasse,Unknown,0,0,0,0
177m²,5 p.,3 p.,1 990 000 ,"Paris 17 (75017)
PARIS","Ref de l'annonce
:202444RD2
Nombre d'étages du bâtiment
:6
Ascenseur",75017,177,6,1er,0,0,0,Unknown,0,0,0,0
306m²,7 p.,4 p.,3 750 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:157148269
Chauffage
:Au fioul
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,306,6,1er,2,1,0,Au fioul,0,0,0,0
79m²,4 p.,2 p.,1 480 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:159693869
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien",75016,79,4,4e,0,1,Terrasse,Central,0,0,1,0
59m²,3 p.,2 p.,1 548 000 ,"Paris 05 (75005)
Sorbonne","Ref de l'annonce
:ISL/PA/9302/V
Rénové
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Ascenseur",75005,59,5,2e,0,0,0,Unknown,1,0,0,0
182m²,7 p.,5 p.,2 243 000 ,"Paris 15 (75015)
Rue Violet","Ref de l'annonce
:0003
Etage du bien
:1er
Ascenseur
Nombre de salle de bain
:2",75015,182,6,1er,2,0,0,Unknown,0,0,0,0
112m²,4 p.,3 p.,1 249 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:805186
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:11
Cave
Ascenseur
Sécurité
:Gardien",75016,112,11,6e,0,1,Balcon,"Central, au gaz",0,0,1,0
81m²,4 p.,3 p.,890 000 ,"Paris 19 (75019)
PARIS 19EME ARRONDISSEMENT","Ref de l'annonce
:7449
Chauffage
:Au gaz
Etage du bien
:2e",75019,81,6,2e,0,0,0,Au gaz,0,0,0,0
70m²,3 p.,2 p.,825 000 ,"Paris 18 (75018)
Montmartre","Ref de l'annonce
:CH2-551-SL
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75018,70,6,1er,1,1,0,Au gaz,0,0,0,0
70m²,3 p.,2 p.,825 000 ,"Paris 18 (75018)
Montmartre","Ref de l'annonce
:CH2-551-WI
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75018,70,6,1er,1,1,0,Au gaz,0,0,0,0
47m²,2 p.,1 p.,570 000 ,"Paris 17 (75017)
Ternes","Ref de l'annonce
:115287
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,47,6,1er,1,1,0,Unknown,0,0,0,0
350m²,8 p.,5 p.,4 500 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:125763
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,350,8,6e,2,1,Balcon,Unknown,0,0,0,0
72m²,3 p.,2 p.,715 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:4131449
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Ascenseur
Nombre de salle de bain
:1",75015,72,6,2e,1,0,Balcon,Central,0,1,1,0
103m²,5 p.,3 p.,1 290 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:4129835
Chauffage
:Central, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:10
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,103,10,5e,1,0,0,"Central, au gaz",0,0,1,0
119m²,5 p.,3 p.,1 350 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161231067
Chauffage
:Central
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,119,6,2e,1,1,0,Central,0,0,1,0
136m²,6 p.,0 p.,1 769 300 ,"Paris 17 (75017)
PARIS 17EME ARRONDISSEMENT","Ref de l'annonce
:75034238
Etage du bien
:2e",75017,136,6,2e,0,0,0,Unknown,0,0,0,0
38m²,1 p.,0 p.,540 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:CF/201L
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:8e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,38,6,8e,1,1,"Terrasse, balcon",Unknown,0,0,0,0
52m²,2 p.,1 p.,598 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:730VLX
Rénové
Chauffage
:Central
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75016,52,7,6e,1,1,0,Central,1,0,1,0
23m²,2 p.,1 p.,330 000 ,Paris 17 (75017)|Batignolles - Cardinet,"Ref de l'annonce
:164988
Nombre d'étages du bâtiment
:4
Cave",75017,23,4,1er,0,1,0,Unknown,0,0,0,0
60m²,3 p.,2 p.,760 000 ,"Paris 20 (75020)
Saint-Fargeau","Ref de l'annonce
:4131910
Parking
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75020,60,5,1er,1,1,Terrasse,Unknown,0,1,0,0
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",75018,28,5,1er,0,0,0,"Individuel, électrique",0,0,0,1
41m²,2 p.,1 p.,505 000 ,"Paris 20 (75020)
Saint-Fargeau","Ref de l'annonce
:4131889
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75020,41,5,3e,1,1,Balcon,Unknown,0,0,0,0
23m²,1 p.,0 p.,330 000 ,"Paris 20 (75020)
Saint-Fargeau","Ref de l'annonce
:4131894
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75020,23,5,1er,1,1,Balcon,Unknown,0,0,0,0
14m²,1 p.,0 p.,195 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:1101
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",75002,14,6,6e,0,0,0,Unknown,0,0,0,0
67m²,3 p.,2 p.,579 900 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:964
Chauffage
:Individuel
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",75020,67,8,2e,1,1,Balcon,Individuel,0,1,0,1
166m²,5 p.,3 p.,2 290 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:156983851
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,166,8,5e,1,1,Balcon,Central,0,1,1,0
33m²,2 p.,1 p.,355 000 ,"Paris 17 (75017)
Épinettes","Ref de l'annonce
:1453-PDJ-1371
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,33,6,2e,1,1,0,Unknown,0,0,0,0
53m²,3 p.,2 p.,649 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:BAC-6481
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",75009,53,6,5e,0,0,0,Unknown,0,0,0,0
146m²,5 p.,4 p.,1 850 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:1172
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75009,146,6,2e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
139m²,5 p.,4 p.,1 869 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:8320
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75007,139,6,2e,1,1,0,Central,0,0,1,0
139m²,5 p.,4 p.,1 869 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:8317
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Cave
Nombre de salle de bain
:1",75007,139,6,2e,1,1,Terrasse,Central,0,0,1,0
46m²,2 p.,1 p.,592 250 ,"Paris 17 (75017)|Batignolles - Cardinet, Courcel...","Ref de l'annonce
:2722
Chauffage
:Central, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75017,46,7,5e,1,1,0,"Central, au gaz",0,0,1,0
94m²,5 p.,3 p.,990 000 ,"Paris 10 (75010)|Goncourt - Canal Saint-Martin, ...","Ref de l'annonce
:3431
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75010,94,6,1er,1,1,0,"Individuel, électrique",0,0,0,1
57m²,3 p.,2 p.,668 000 ,Paris 11 (75011)|République - Saint-Ambroise...,"Ref de l'annonce
:3432
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75011,57,6,4e,0,1,0,"Individuel, au gaz",0,0,0,1
136m²,5 p.,3 p.,1 590 000 ,"Paris 10 (75010)
Métro Jacques Bonsergent","Ref de l'annonce
:2060
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75010,136,6,3e,2,1,Balcon,"Individuel, au gaz",0,0,0,1
69m²,3 p.,2 p.,950 000 ,"Paris 17 (75017)
Paris","Ref de l'annonce
:00700
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75017,69,6,3e,1,1,0,"Individuel, au gaz",0,0,0,1
21m²,1 p.,0 p.,259 850 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:S001
Etage du bien
:3e
Ascenseur",75015,21,6,3e,0,0,0,Unknown,0,0,0,0
13m²,1 p.,0 p.,175 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:31669482
Etage du bien
:2e
Nombre d'étages du bâtiment
:6",75016,13,6,2e,0,0,0,Unknown,0,0,0,0
49m²,30 p.,2 p.,670 000 ,"Paris 15 (75015)
Alésia","Ref de l'annonce
:31668526
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",75015,49,6,1er,1,0,0,Unknown,0,0,0,0
50m²,2 p.,1 p.,550 000 ,"Paris 14 (75014)
Denfert REochereau","Ref de l'annonce
:31669190
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75014,50,8,2e,1,1,0,Central,0,0,1,0
31m²,1 p.,0 p.,330 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:30658141
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75014,31,6,2e,1,1,0,Central,0,0,1,0
49m²,3 p.,2 p.,785 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:PLHVSG709
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",75007,49,3,3e,0,0,0,Unknown,0,0,0,0
93m²,5 p.,3 p.,970 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:503
Chauffage
:Individuel, au gaz
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",75020,93,4,2e,1,1,0,"Individuel, au gaz",0,1,0,1
44m²,2 p.,1 p.,428 000 ,"Paris 13 (75013)
PARIS 13","Ref de l'annonce
:30970274
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:21e
Nombre d'étages du bâtiment
:31
Cave
Ascenseur
Piscine
Accès handicapé
Nombre de salle de bain
:1",75013,44,31,21e,1,1,Balcon,Central,0,1,1,0
